,location,date,total_deaths
8634,Maldives,2020-03-18,0
8635,Maldives,2020-03-19,0
8636,Maldives,2020-03-20,0
8637,Maldives,2020-03-21,0
8638,Maldives,2020-03-22,0
8639,Maldives,2020-03-23,0
8640,Maldives,2020-03-24,0
8641,Maldives,2020-03-25,0
8642,Maldives,2020-03-26,0
8643,Maldives,2020-03-27,0
8644,Maldives,2020-03-28,0
8645,Maldives,2020-03-29,0
8646,Maldives,2020-03-30,0
8647,Maldives,2020-03-31,0
8648,Maldives,2020-04-01,0
8649,Maldives,2020-04-02,0
8650,Maldives,2020-04-03,0
8651,Maldives,2020-04-04,0
8652,Maldives,2020-04-05,0
8653,Maldives,2020-04-06,0
8654,Maldives,2020-04-07,0
8655,Maldives,2020-04-08,0
8656,Maldives,2020-04-09,0
8657,Maldives,2020-04-10,0
8658,Maldives,2020-04-11,0
8659,Maldives,2020-04-12,0
8660,Maldives,2020-04-13,0
8661,Maldives,2020-04-14,0
8662,Maldives,2020-04-15,0
8663,Maldives,2020-04-16,0
8664,Maldives,2020-04-17,0
8665,Maldives,2020-04-18,0
8666,Maldives,2020-04-19,0
8667,Maldives,2020-04-20,0
8668,Maldives,2020-04-21,0
8669,Maldives,2020-04-22,0
8670,Maldives,2020-04-23,0
8671,Maldives,2020-04-24,0
8672,Maldives,2020-04-25,0
8673,Maldives,2020-04-26,0
8674,Maldives,2020-04-27,0
8675,Maldives,2020-04-28,0
8676,Maldives,2020-04-29,0
8677,Mexico,2019-12-31,0
8678,Mexico,2020-01-01,0
8679,Mexico,2020-01-02,0
8680,Mexico,2020-01-03,0
8681,Mexico,2020-01-04,0
8682,Mexico,2020-01-05,0
8683,Mexico,2020-01-06,0
8684,Mexico,2020-01-07,0
8685,Mexico,2020-01-08,0
8686,Mexico,2020-01-09,0
8687,Mexico,2020-01-10,0
8688,Mexico,2020-01-11,0
8689,Mexico,2020-01-12,0
8690,Mexico,2020-01-13,0
8691,Mexico,2020-01-14,0
8692,Mexico,2020-01-15,0
8693,Mexico,2020-01-16,0
8694,Mexico,2020-01-17,0
8695,Mexico,2020-01-18,0
8696,Mexico,2020-01-19,0
8697,Mexico,2020-01-20,0
8698,Mexico,2020-01-21,0
8699,Mexico,2020-01-22,0
8700,Mexico,2020-01-23,0
8701,Mexico,2020-01-24,0
8702,Mexico,2020-01-25,0
8703,Mexico,2020-01-26,0
8704,Mexico,2020-01-27,0
8705,Mexico,2020-01-28,0
8706,Mexico,2020-01-29,0
8707,Mexico,2020-01-30,0
8708,Mexico,2020-01-31,0
8709,Mexico,2020-02-01,0
8710,Mexico,2020-02-02,0
8711,Mexico,2020-02-03,0
8712,Mexico,2020-02-04,0
8713,Mexico,2020-02-05,0
8714,Mexico,2020-02-06,0
8715,Mexico,2020-02-07,0
8716,Mexico,2020-02-08,0
8717,Mexico,2020-02-09,0
8718,Mexico,2020-02-10,0
8719,Mexico,2020-02-11,0
8720,Mexico,2020-02-12,0
8721,Mexico,2020-02-13,0
8722,Mexico,2020-02-14,0
8723,Mexico,2020-02-15,0
8724,Mexico,2020-02-16,0
8725,Mexico,2020-02-17,0
8726,Mexico,2020-02-18,0
8727,Mexico,2020-02-19,0
8728,Mexico,2020-02-20,0
8729,Mexico,2020-02-21,0
8730,Mexico,2020-02-22,0
8731,Mexico,2020-02-23,0
8732,Mexico,2020-02-24,0
8733,Mexico,2020-02-25,0
8734,Mexico,2020-02-26,0
8735,Mexico,2020-02-27,0
8736,Mexico,2020-02-28,0
8737,Mexico,2020-02-29,0
8738,Mexico,2020-03-01,0
8739,Mexico,2020-03-02,0
8740,Mexico,2020-03-03,0
8741,Mexico,2020-03-04,0
8742,Mexico,2020-03-05,0
8743,Mexico,2020-03-06,0
8744,Mexico,2020-03-07,0
8745,Mexico,2020-03-08,0
8746,Mexico,2020-03-09,0
8747,Mexico,2020-03-10,0
8748,Mexico,2020-03-11,0
8749,Mexico,2020-03-12,0
8750,Mexico,2020-03-13,0
8751,Mexico,2020-03-14,0
8752,Mexico,2020-03-15,0
8753,Mexico,2020-03-16,0
8754,Mexico,2020-03-17,0
8755,Mexico,2020-03-18,0
8756,Mexico,2020-03-19,0
8757,Mexico,2020-03-20,0
8758,Mexico,2020-03-21,2
8759,Mexico,2020-03-22,2
8760,Mexico,2020-03-23,2
8761,Mexico,2020-03-24,4
8762,Mexico,2020-03-25,5
8763,Mexico,2020-03-26,5
8764,Mexico,2020-03-27,8
8765,Mexico,2020-03-28,12
8766,Mexico,2020-03-29,16
8767,Mexico,2020-03-30,20
8768,Mexico,2020-03-31,28
8769,Mexico,2020-04-01,29
8770,Mexico,2020-04-02,37
8771,Mexico,2020-04-03,50
8772,Mexico,2020-04-04,60
8773,Mexico,2020-04-05,79
8774,Mexico,2020-04-06,94
8775,Mexico,2020-04-07,125
8776,Mexico,2020-04-08,141
8777,Mexico,2020-04-09,174
8778,Mexico,2020-04-10,194
8779,Mexico,2020-04-11,233
8780,Mexico,2020-04-12,273
8781,Mexico,2020-04-13,296
8782,Mexico,2020-04-14,332
8783,Mexico,2020-04-15,406
8784,Mexico,2020-04-16,449
8785,Mexico,2020-04-17,486
8786,Mexico,2020-04-18,546
8787,Mexico,2020-04-19,650
8788,Mexico,2020-04-20,686
8789,Mexico,2020-04-21,712
8790,Mexico,2020-04-22,857
8791,Mexico,2020-04-23,970
8792,Mexico,2020-04-24,1069
8793,Mexico,2020-04-25,1221
8794,Mexico,2020-04-26,1305
8795,Mexico,2020-04-27,1351
8796,Mexico,2020-04-28,1434
8797,Mexico,2020-04-29,1569
8798,Macedonia,2019-12-31,0
8799,Macedonia,2020-01-01,0
8800,Macedonia,2020-01-02,0
8801,Macedonia,2020-01-03,0
8802,Macedonia,2020-01-04,0
8803,Macedonia,2020-01-05,0
8804,Macedonia,2020-01-06,0
8805,Macedonia,2020-01-07,0
8806,Macedonia,2020-01-08,0
8807,Macedonia,2020-01-09,0
8808,Macedonia,2020-01-10,0
8809,Macedonia,2020-01-11,0
8810,Macedonia,2020-01-12,0
8811,Macedonia,2020-01-13,0
8812,Macedonia,2020-01-14,0
8813,Macedonia,2020-01-15,0
8814,Macedonia,2020-01-16,0
8815,Macedonia,2020-01-17,0
8816,Macedonia,2020-01-18,0
8817,Macedonia,2020-01-19,0
8818,Macedonia,2020-01-20,0
8819,Macedonia,2020-01-21,0
8820,Macedonia,2020-01-22,0
8821,Macedonia,2020-01-23,0
8822,Macedonia,2020-01-24,0
8823,Macedonia,2020-01-25,0
8824,Macedonia,2020-01-26,0
8825,Macedonia,2020-01-27,0
8826,Macedonia,2020-01-28,0
8827,Macedonia,2020-01-29,0
8828,Macedonia,2020-01-30,0
8829,Macedonia,2020-01-31,0
8830,Macedonia,2020-02-01,0
8831,Macedonia,2020-02-02,0
8832,Macedonia,2020-02-03,0
8833,Macedonia,2020-02-04,0
8834,Macedonia,2020-02-05,0
8835,Macedonia,2020-02-06,0
8836,Macedonia,2020-02-07,0
8837,Macedonia,2020-02-08,0
8838,Macedonia,2020-02-09,0
8839,Macedonia,2020-02-10,0
8840,Macedonia,2020-02-11,0
8841,Macedonia,2020-02-12,0
8842,Macedonia,2020-02-13,0
8843,Macedonia,2020-02-14,0
8844,Macedonia,2020-02-15,0
8845,Macedonia,2020-02-16,0
8846,Macedonia,2020-02-17,0
8847,Macedonia,2020-02-18,0
8848,Macedonia,2020-02-19,0
8849,Macedonia,2020-02-20,0
8850,Macedonia,2020-02-21,0
8851,Macedonia,2020-02-22,0
8852,Macedonia,2020-02-23,0
8853,Macedonia,2020-02-24,0
8854,Macedonia,2020-02-25,0
8855,Macedonia,2020-02-26,0
8856,Macedonia,2020-02-27,0
8857,Macedonia,2020-02-28,0
8858,Macedonia,2020-02-29,0
8859,Macedonia,2020-03-01,0
8860,Macedonia,2020-03-02,0
8861,Macedonia,2020-03-07,0
8862,Macedonia,2020-03-11,0
8863,Macedonia,2020-03-13,0
8864,Macedonia,2020-03-14,0
8865,Macedonia,2020-03-16,0
8866,Macedonia,2020-03-17,0
8867,Macedonia,2020-03-18,0
8868,Macedonia,2020-03-19,0
8869,Macedonia,2020-03-20,0
8870,Macedonia,2020-03-21,0
8871,Macedonia,2020-03-22,0
8872,Macedonia,2020-03-23,1
8873,Macedonia,2020-03-24,2
8874,Macedonia,2020-03-25,2
8875,Macedonia,2020-03-26,2
8876,Macedonia,2020-03-27,3
8877,Macedonia,2020-03-28,3
8878,Macedonia,2020-03-29,4
8879,Macedonia,2020-03-30,6
8880,Macedonia,2020-03-31,7
8881,Macedonia,2020-04-01,9
8882,Macedonia,2020-04-02,10
8883,Macedonia,2020-04-03,11
8884,Macedonia,2020-04-04,12
8885,Macedonia,2020-04-05,17
8886,Macedonia,2020-04-06,17
8887,Macedonia,2020-04-07,21
8888,Macedonia,2020-04-08,26
8889,Macedonia,2020-04-09,30
8890,Macedonia,2020-04-10,32
8891,Macedonia,2020-04-11,32
8892,Macedonia,2020-04-12,34
8893,Macedonia,2020-04-13,34
8894,Macedonia,2020-04-14,38
8895,Macedonia,2020-04-15,44
8896,Macedonia,2020-04-16,45
8897,Macedonia,2020-04-17,46
8898,Macedonia,2020-04-18,49
8899,Macedonia,2020-04-19,49
8900,Macedonia,2020-04-20,51
8901,Macedonia,2020-04-21,54
8902,Macedonia,2020-04-22,55
8903,Macedonia,2020-04-23,56
8904,Macedonia,2020-04-24,56
8905,Macedonia,2020-04-25,57
8906,Macedonia,2020-04-26,59
8907,Macedonia,2020-04-27,61
8908,Macedonia,2020-04-28,65
8909,Macedonia,2020-04-29,71
8910,Mali,2020-03-26,0
8911,Mali,2020-03-27,0
8912,Mali,2020-03-28,0
8913,Mali,2020-03-29,0
8914,Mali,2020-03-30,0
8915,Mali,2020-03-31,0
8916,Mali,2020-04-01,1
8917,Mali,2020-04-02,1
8918,Mali,2020-04-03,3
8919,Mali,2020-04-04,3
8920,Mali,2020-04-05,3
8921,Mali,2020-04-06,5
8922,Mali,2020-04-07,5
8923,Mali,2020-04-08,5
8924,Mali,2020-04-09,7
8925,Mali,2020-04-10,7
8926,Mali,2020-04-11,7
8927,Mali,2020-04-12,9
8928,Mali,2020-04-13,9
8929,Mali,2020-04-14,10
8930,Mali,2020-04-15,13
8931,Mali,2020-04-16,13
8932,Mali,2020-04-17,13
8933,Mali,2020-04-18,13
8934,Mali,2020-04-19,13
8935,Mali,2020-04-20,14
8936,Mali,2020-04-21,14
8937,Mali,2020-04-22,14
8938,Mali,2020-04-23,17
8939,Mali,2020-04-24,21
8940,Mali,2020-04-25,21
8941,Mali,2020-04-26,21
8942,Mali,2020-04-27,23
8943,Mali,2020-04-28,23
8944,Mali,2020-04-29,24
8945,Malta,2020-03-08,0
8946,Malta,2020-03-10,0
8947,Malta,2020-03-12,0
8948,Malta,2020-03-13,0
8949,Malta,2020-03-14,0
8950,Malta,2020-03-15,0
8951,Malta,2020-03-16,0
8952,Malta,2020-03-17,0
8953,Malta,2020-03-18,0
8954,Malta,2020-03-19,0
8955,Malta,2020-03-20,0
8956,Malta,2020-03-21,0
8957,Malta,2020-03-22,0
8958,Malta,2020-03-23,0
8959,Malta,2020-03-24,0
8960,Malta,2020-03-25,0
8961,Malta,2020-03-26,0
8962,Malta,2020-03-27,0
8963,Malta,2020-03-28,0
8964,Malta,2020-03-29,0
8965,Malta,2020-03-30,0
8966,Malta,2020-03-31,0
8967,Malta,2020-04-01,0
8968,Malta,2020-04-02,0
8969,Malta,2020-04-03,0
8970,Malta,2020-04-04,0
8971,Malta,2020-04-05,0
8972,Malta,2020-04-06,0
8973,Malta,2020-04-07,0
8974,Malta,2020-04-08,0
8975,Malta,2020-04-09,1
8976,Malta,2020-04-10,2
8977,Malta,2020-04-11,2
8978,Malta,2020-04-12,3
8979,Malta,2020-04-13,3
8980,Malta,2020-04-14,3
8981,Malta,2020-04-15,3
8982,Malta,2020-04-16,3
8983,Malta,2020-04-17,3
8984,Malta,2020-04-18,3
8985,Malta,2020-04-19,3
8986,Malta,2020-04-20,3
8987,Malta,2020-04-21,3
8988,Malta,2020-04-22,3
8989,Malta,2020-04-23,3
8990,Malta,2020-04-24,3
8991,Malta,2020-04-25,3
8992,Malta,2020-04-26,4
8993,Malta,2020-04-27,4
8994,Malta,2020-04-28,4
8995,Malta,2020-04-29,4
8996,Myanmar,2020-03-17,0
8997,Myanmar,2020-03-24,0
8998,Myanmar,2020-03-25,0
8999,Myanmar,2020-03-26,0
9000,Myanmar,2020-03-27,0
9001,Myanmar,2020-03-28,0
9002,Myanmar,2020-03-29,0
9003,Myanmar,2020-03-30,0
9004,Myanmar,2020-03-31,0
9005,Myanmar,2020-04-01,1
9006,Myanmar,2020-04-02,1
9007,Myanmar,2020-04-03,1
9008,Myanmar,2020-04-04,1
9009,Myanmar,2020-04-05,1
9010,Myanmar,2020-04-06,1
9011,Myanmar,2020-04-07,1
9012,Myanmar,2020-04-08,1
9013,Myanmar,2020-04-09,3
9014,Myanmar,2020-04-10,3
9015,Myanmar,2020-04-11,3
9016,Myanmar,2020-04-12,3
9017,Myanmar,2020-04-13,4
9018,Myanmar,2020-04-14,4
9019,Myanmar,2020-04-15,4
9020,Myanmar,2020-04-16,4
9021,Myanmar,2020-04-17,4
9022,Myanmar,2020-04-18,5
9023,Myanmar,2020-04-19,5
9024,Myanmar,2020-04-20,5
9025,Myanmar,2020-04-21,5
9026,Myanmar,2020-04-22,5
9027,Myanmar,2020-04-23,5
9028,Myanmar,2020-04-24,5
9029,Myanmar,2020-04-25,5
9030,Myanmar,2020-04-26,5
9031,Myanmar,2020-04-27,5
9032,Myanmar,2020-04-28,5
9033,Myanmar,2020-04-29,5
9034,Montenegro,2020-03-18,0
9035,Montenegro,2020-03-19,0
9036,Montenegro,2020-03-20,0
9037,Montenegro,2020-03-21,0
9038,Montenegro,2020-03-22,0
9039,Montenegro,2020-03-23,0
9040,Montenegro,2020-03-24,0
9041,Montenegro,2020-03-25,0
9042,Montenegro,2020-03-26,0
9043,Montenegro,2020-03-27,1
9044,Montenegro,2020-03-28,1
9045,Montenegro,2020-03-29,1
9046,Montenegro,2020-03-30,1
9047,Montenegro,2020-03-31,1
9048,Montenegro,2020-04-01,1
9049,Montenegro,2020-04-02,1
9050,Montenegro,2020-04-03,2
9051,Montenegro,2020-04-04,2
9052,Montenegro,2020-04-05,2
9053,Montenegro,2020-04-06,2
9054,Montenegro,2020-04-07,2
9055,Montenegro,2020-04-08,2
9056,Montenegro,2020-04-09,2
9057,Montenegro,2020-04-10,2
9058,Montenegro,2020-04-11,2
9059,Montenegro,2020-04-12,2
9060,Montenegro,2020-04-13,3
9061,Montenegro,2020-04-14,3
9062,Montenegro,2020-04-15,4
9063,Montenegro,2020-04-16,4
9064,Montenegro,2020-04-17,4
9065,Montenegro,2020-04-18,4
9066,Montenegro,2020-04-19,5
9067,Montenegro,2020-04-20,5
9068,Montenegro,2020-04-21,5
9069,Montenegro,2020-04-22,5
9070,Montenegro,2020-04-23,5
9071,Montenegro,2020-04-24,5
9072,Montenegro,2020-04-25,6
9073,Montenegro,2020-04-26,6
9074,Montenegro,2020-04-27,7
9075,Montenegro,2020-04-28,7
9076,Montenegro,2020-04-29,7
9077,Mongolia,2020-03-10,0
9078,Mongolia,2020-03-15,0
9079,Mongolia,2020-03-18,0
9080,Mongolia,2020-03-19,0
9081,Mongolia,2020-03-20,0
9082,Mongolia,2020-03-21,0
9083,Mongolia,2020-03-22,0
9084,Mongolia,2020-03-23,0
9085,Mongolia,2020-03-24,0
9086,Mongolia,2020-03-25,0
9087,Mongolia,2020-03-26,0
9088,Mongolia,2020-03-27,0
9089,Mongolia,2020-03-28,0
9090,Mongolia,2020-03-29,0
9091,Mongolia,2020-03-30,0
9092,Mongolia,2020-03-31,0
9093,Mongolia,2020-04-01,0
9094,Mongolia,2020-04-02,0
9095,Mongolia,2020-04-03,0
9096,Mongolia,2020-04-04,0
9097,Mongolia,2020-04-05,0
9098,Mongolia,2020-04-06,0
9099,Mongolia,2020-04-07,0
9100,Mongolia,2020-04-08,0
9101,Mongolia,2020-04-09,0
9102,Mongolia,2020-04-10,0
9103,Mongolia,2020-04-11,0
9104,Mongolia,2020-04-12,0
9105,Mongolia,2020-04-13,0
9106,Mongolia,2020-04-14,0
9107,Mongolia,2020-04-15,0
9108,Mongolia,2020-04-16,0
9109,Mongolia,2020-04-17,0
9110,Mongolia,2020-04-18,0
9111,Mongolia,2020-04-19,0
9112,Mongolia,2020-04-20,0
9113,Mongolia,2020-04-21,0
9114,Mongolia,2020-04-22,0
9115,Mongolia,2020-04-23,0
9116,Mongolia,2020-04-24,0
9117,Mongolia,2020-04-25,0
9118,Mongolia,2020-04-26,0
9119,Mongolia,2020-04-27,0
9120,Mongolia,2020-04-28,0
9121,Mongolia,2020-04-29,0
9122,Northern Mariana Islands,2020-03-31,0
9123,Northern Mariana Islands,2020-04-01,0
9124,Northern Mariana Islands,2020-04-02,1
9125,Northern Mariana Islands,2020-04-03,1
9126,Northern Mariana Islands,2020-04-04,1
9127,Northern Mariana Islands,2020-04-05,1
9128,Northern Mariana Islands,2020-04-06,1
9129,Northern Mariana Islands,2020-04-07,1
9130,Northern Mariana Islands,2020-04-08,2
9131,Northern Mariana Islands,2020-04-09,2
9132,Northern Mariana Islands,2020-04-10,2
9133,Northern Mariana Islands,2020-04-11,2
9134,Northern Mariana Islands,2020-04-12,2
9135,Northern Mariana Islands,2020-04-13,2
9136,Northern Mariana Islands,2020-04-14,2
9137,Northern Mariana Islands,2020-04-15,2
9138,Northern Mariana Islands,2020-04-16,2
9139,Northern Mariana Islands,2020-04-17,2
9140,Northern Mariana Islands,2020-04-18,2
9141,Northern Mariana Islands,2020-04-19,2
9142,Northern Mariana Islands,2020-04-20,2
9143,Northern Mariana Islands,2020-04-21,2
9144,Northern Mariana Islands,2020-04-22,2
9145,Northern Mariana Islands,2020-04-23,2
9146,Northern Mariana Islands,2020-04-24,2
9147,Northern Mariana Islands,2020-04-25,2
9148,Northern Mariana Islands,2020-04-26,2
9149,Northern Mariana Islands,2020-04-27,2
9150,Northern Mariana Islands,2020-04-28,2
9151,Northern Mariana Islands,2020-04-29,2
9152,Mozambique,2020-03-23,0
9153,Mozambique,2020-03-24,0
9154,Mozambique,2020-03-25,0
9155,Mozambique,2020-03-26,0
9156,Mozambique,2020-03-27,0
9157,Mozambique,2020-03-28,0
9158,Mozambique,2020-03-29,0
9159,Mozambique,2020-03-30,0
9160,Mozambique,2020-03-31,0
9161,Mozambique,2020-04-01,0
9162,Mozambique,2020-04-02,0
9163,Mozambique,2020-04-03,0
9164,Mozambique,2020-04-04,0
9165,Mozambique,2020-04-05,0
9166,Mozambique,2020-04-06,0
9167,Mozambique,2020-04-07,0
9168,Mozambique,2020-04-08,0
9169,Mozambique,2020-04-09,0
9170,Mozambique,2020-04-10,0
9171,Mozambique,2020-04-11,0
9172,Mozambique,2020-04-12,0
9173,Mozambique,2020-04-13,0
9174,Mozambique,2020-04-14,0
9175,Mozambique,2020-04-15,0
9176,Mozambique,2020-04-16,0
9177,Mozambique,2020-04-17,0
9178,Mozambique,2020-04-18,0
9179,Mozambique,2020-04-19,0
9180,Mozambique,2020-04-20,0
9181,Mozambique,2020-04-21,0
9182,Mozambique,2020-04-22,0
9183,Mozambique,2020-04-23,0
9184,Mozambique,2020-04-24,0
9185,Mozambique,2020-04-25,0
9186,Mozambique,2020-04-26,0
9187,Mozambique,2020-04-27,0
9188,Mozambique,2020-04-28,0
9189,Mozambique,2020-04-29,0
9190,Mauritania,2020-03-15,0
9191,Mauritania,2020-03-16,0
9192,Mauritania,2020-03-17,0
9193,Mauritania,2020-03-18,0
9194,Mauritania,2020-03-19,0
9195,Mauritania,2020-03-20,0
9196,Mauritania,2020-03-21,0
9197,Mauritania,2020-03-22,0
9198,Mauritania,2020-03-23,0
9199,Mauritania,2020-03-24,0
9200,Mauritania,2020-03-25,0
9201,Mauritania,2020-03-26,0
9202,Mauritania,2020-03-27,0
9203,Mauritania,2020-03-28,0
9204,Mauritania,2020-03-29,0
9205,Mauritania,2020-03-30,0
9206,Mauritania,2020-03-31,0
9207,Mauritania,2020-04-01,0
9208,Mauritania,2020-04-02,0
9209,Mauritania,2020-04-03,1
9210,Mauritania,2020-04-04,1
9211,Mauritania,2020-04-05,1
9212,Mauritania,2020-04-06,1
9213,Mauritania,2020-04-07,1
9214,Mauritania,2020-04-08,1
9215,Mauritania,2020-04-09,1
9216,Mauritania,2020-04-10,1
9217,Mauritania,2020-04-11,1
9218,Mauritania,2020-04-12,1
9219,Mauritania,2020-04-13,1
9220,Mauritania,2020-04-14,1
9221,Mauritania,2020-04-15,1
9222,Mauritania,2020-04-16,1
9223,Mauritania,2020-04-17,1
9224,Mauritania,2020-04-18,1
9225,Mauritania,2020-04-19,1
9226,Mauritania,2020-04-20,1
9227,Mauritania,2020-04-21,1
9228,Mauritania,2020-04-22,1
9229,Mauritania,2020-04-23,1
9230,Mauritania,2020-04-24,1
9231,Mauritania,2020-04-25,1
9232,Mauritania,2020-04-26,1
9233,Mauritania,2020-04-27,1
9234,Mauritania,2020-04-28,1
9235,Mauritania,2020-04-29,1
9236,Montserrat,2020-03-21,0
9237,Montserrat,2020-03-22,0
9238,Montserrat,2020-03-23,0
9239,Montserrat,2020-03-24,0
9240,Montserrat,2020-03-25,0
9241,Montserrat,2020-03-26,0
9242,Montserrat,2020-03-27,0
9243,Montserrat,2020-03-28,0
9244,Montserrat,2020-03-29,0
9245,Montserrat,2020-03-30,0
9246,Montserrat,2020-03-31,0
9247,Montserrat,2020-04-02,0
9248,Montserrat,2020-04-03,0
9249,Montserrat,2020-04-04,0
9250,Montserrat,2020-04-05,0
9251,Montserrat,2020-04-06,0
9252,Montserrat,2020-04-07,0
9253,Montserrat,2020-04-08,0
9254,Montserrat,2020-04-09,0
9255,Montserrat,2020-04-10,0
9256,Montserrat,2020-04-11,0
9257,Montserrat,2020-04-12,0
9258,Montserrat,2020-04-13,0
9259,Montserrat,2020-04-14,0
9260,Montserrat,2020-04-15,0
9261,Montserrat,2020-04-16,0
9262,Montserrat,2020-04-17,0
9263,Montserrat,2020-04-18,0
9264,Montserrat,2020-04-19,0
9265,Montserrat,2020-04-20,0
9266,Montserrat,2020-04-21,0
9267,Montserrat,2020-04-22,0
9268,Montserrat,2020-04-23,0
9269,Montserrat,2020-04-24,0
9270,Montserrat,2020-04-25,0
9271,Montserrat,2020-04-26,1
9272,Montserrat,2020-04-27,1
9273,Montserrat,2020-04-28,1
9274,Montserrat,2020-04-29,1
9275,Mauritius,2020-03-20,0
9276,Mauritius,2020-03-21,0
9277,Mauritius,2020-03-22,1
9278,Mauritius,2020-03-23,2
9279,Mauritius,2020-03-24,2
9280,Mauritius,2020-03-25,2
9281,Mauritius,2020-03-26,2
9282,Mauritius,2020-03-27,2
9283,Mauritius,2020-03-28,2
9284,Mauritius,2020-03-29,2
9285,Mauritius,2020-03-30,3
9286,Mauritius,2020-03-31,3
9287,Mauritius,2020-04-01,3
9288,Mauritius,2020-04-02,5
9289,Mauritius,2020-04-03,7
9290,Mauritius,2020-04-04,7
9291,Mauritius,2020-04-05,7
9292,Mauritius,2020-04-06,7
9293,Mauritius,2020-04-07,7
9294,Mauritius,2020-04-08,7
9295,Mauritius,2020-04-09,7
9296,Mauritius,2020-04-10,7
9297,Mauritius,2020-04-11,9
9298,Mauritius,2020-04-12,9
9299,Mauritius,2020-04-13,9
9300,Mauritius,2020-04-14,9
9301,Mauritius,2020-04-15,9
9302,Mauritius,2020-04-16,9
9303,Mauritius,2020-04-17,9
9304,Mauritius,2020-04-18,9
9305,Mauritius,2020-04-19,9
9306,Mauritius,2020-04-20,9
9307,Mauritius,2020-04-21,9
9308,Mauritius,2020-04-22,9
9309,Mauritius,2020-04-23,9
9310,Mauritius,2020-04-24,9
9311,Mauritius,2020-04-25,9
9312,Mauritius,2020-04-26,9
9313,Mauritius,2020-04-27,9
9314,Mauritius,2020-04-28,10
9315,Mauritius,2020-04-29,10
9316,Malawi,2020-04-03,0
9317,Malawi,2020-04-04,0
9318,Malawi,2020-04-05,0
9319,Malawi,2020-04-06,0
9320,Malawi,2020-04-07,0
9321,Malawi,2020-04-08,1
9322,Malawi,2020-04-09,1
9323,Malawi,2020-04-10,1
9324,Malawi,2020-04-11,1
9325,Malawi,2020-04-12,2
9326,Malawi,2020-04-13,2
9327,Malawi,2020-04-14,2
9328,Malawi,2020-04-15,2
9329,Malawi,2020-04-16,2
9330,Malawi,2020-04-17,2
9331,Malawi,2020-04-18,2
9332,Malawi,2020-04-19,2
9333,Malawi,2020-04-20,2
9334,Malawi,2020-04-21,2
9335,Malawi,2020-04-22,2
9336,Malawi,2020-04-23,3
9337,Malawi,2020-04-24,3
9338,Malawi,2020-04-25,3
9339,Malawi,2020-04-26,3
9340,Malawi,2020-04-27,3
9341,Malawi,2020-04-28,3
9342,Malawi,2020-04-29,3
9343,Malaysia,2019-12-31,0
9344,Malaysia,2020-01-01,0
9345,Malaysia,2020-01-02,0
9346,Malaysia,2020-01-03,0
9347,Malaysia,2020-01-04,0
9348,Malaysia,2020-01-05,0
9349,Malaysia,2020-01-06,0
9350,Malaysia,2020-01-07,0
9351,Malaysia,2020-01-08,0
9352,Malaysia,2020-01-09,0
9353,Malaysia,2020-01-10,0
9354,Malaysia,2020-01-11,0
9355,Malaysia,2020-01-12,0
9356,Malaysia,2020-01-13,0
9357,Malaysia,2020-01-14,0
9358,Malaysia,2020-01-15,0
9359,Malaysia,2020-01-16,0
9360,Malaysia,2020-01-17,0
9361,Malaysia,2020-01-18,0
9362,Malaysia,2020-01-19,0
9363,Malaysia,2020-01-20,0
9364,Malaysia,2020-01-21,0
9365,Malaysia,2020-01-22,0
9366,Malaysia,2020-01-23,0
9367,Malaysia,2020-01-24,0
9368,Malaysia,2020-01-25,0
9369,Malaysia,2020-01-26,0
9370,Malaysia,2020-01-27,0
9371,Malaysia,2020-01-28,0
9372,Malaysia,2020-01-29,0
9373,Malaysia,2020-01-30,0
9374,Malaysia,2020-01-31,0
9375,Malaysia,2020-02-01,0
9376,Malaysia,2020-02-02,0
9377,Malaysia,2020-02-03,0
9378,Malaysia,2020-02-04,0
9379,Malaysia,2020-02-05,0
9380,Malaysia,2020-02-06,0
9381,Malaysia,2020-02-07,0
9382,Malaysia,2020-02-08,0
9383,Malaysia,2020-02-09,0
9384,Malaysia,2020-02-10,0
9385,Malaysia,2020-02-11,0
9386,Malaysia,2020-02-12,0
9387,Malaysia,2020-02-13,0
9388,Malaysia,2020-02-14,0
9389,Malaysia,2020-02-15,0
9390,Malaysia,2020-02-16,0
9391,Malaysia,2020-02-17,0
9392,Malaysia,2020-02-18,0
9393,Malaysia,2020-02-19,0
9394,Malaysia,2020-02-20,0
9395,Malaysia,2020-02-21,0
9396,Malaysia,2020-02-22,0
9397,Malaysia,2020-02-23,0
9398,Malaysia,2020-02-24,0
9399,Malaysia,2020-02-25,0
9400,Malaysia,2020-02-26,0
9401,Malaysia,2020-02-27,0
9402,Malaysia,2020-02-28,0
9403,Malaysia,2020-02-29,0
9404,Malaysia,2020-03-01,0
9405,Malaysia,2020-03-02,0
9406,Malaysia,2020-03-04,0
9407,Malaysia,2020-03-05,0
9408,Malaysia,2020-03-06,0
9409,Malaysia,2020-03-07,0
9410,Malaysia,2020-03-08,0
9411,Malaysia,2020-03-09,0
9412,Malaysia,2020-03-10,0
9413,Malaysia,2020-03-11,0
9414,Malaysia,2020-03-12,0
9415,Malaysia,2020-03-13,0
9416,Malaysia,2020-03-14,0
9417,Malaysia,2020-03-15,0
9418,Malaysia,2020-03-16,0
9419,Malaysia,2020-03-17,0
9420,Malaysia,2020-03-18,2
9421,Malaysia,2020-03-19,2
